MaSo,MaQuanHuyen,Ten,DonVi,EnglishName
25306,692,Lộc Khánh,Xã,LocKhanh
25308,693,Thanh Bình,Thị trấn,ThanhBinh
25309,693,Hưng Phước,Xã,HungPhuoc
25310,693,Phước Thiện,Xã,PhuocThien
25312,693,Thiện Hưng,Xã,ThienHung
25315,693,Thanh Hòa,Xã,ThanhHoa
25318,693,Tân Thành,Xã,TanThanh
25320,690,Hưng Chiến,Phường,HungChien
25321,693,Tân Tiến,Xã,TanTien
25324,690,An Lộc,Phường,AnLoc
25325,690,Phú Thịnh,Phường,PhuThinh
25326,690,Phú Đức,Phường,PhuDuc
25327,694,Thanh An,Xã,ThanhAn
25330,694,An Khương,Xã,AnKhuong
25333,690,Thanh Lương,Xã,ThanhLuong
25336,690,Thanh Phú,Xã,ThanhPhu
25339,694,An Phú,Xã,AnPhu
25342,694,Tân Lợi,Xã,TanLoi
25345,694,Tân Hưng,Xã,TanHung
25348,694,Minh Đức,Xã,MinhDuc
25349,694,Minh Tâm,Xã,MinhTam
25351,694,Phước An,Xã,PhuocAn
25354,694,Thanh Bình,Xã,ThanhBinh
25357,694,Tân Khai,Thị trấn,TanKhai
25360,694,Đồng Nơ,Xã,DongNo
25361,694,Tân Hiệp,Xã,TanHiep
25363,695,Tân Phú,Thị trấn,TanPhu
25366,695,Thuận Lợi,Xã,ThuanLoi
25369,695,Đồng Tâm,Xã,DongTam
25372,695,Tân Phước,Xã,TanPhuoc
25375,695,Tân Hưng,Xã,TanHung
25378,695,Tân Lợi,Xã,TanLoi
25381,695,Tân Lập,Xã,TanLap
25384,695,Tân Hòa,Xã,TanHoa
25387,695,Thuận Phú,Xã,ThuanPhu
25390,695,Đồng Tiến,Xã,DongTien
25393,695,Tân Tiến,Xã,TanTien
25396,696,Đức Phong,Thị trấn,DucPhong
25398,696,Đường 10,Xã,Duong10
25399,696,Đak Nhau,Xã,DakNhau
25400,696,Phú Sơn,Xã,PhuSon
25402,696,Thọ Sơn,Xã,ThoSon
25404,696,Bình Minh,Xã,BinhMinh
25405,696,Bom Bo,Xã,BomBo
25408,696,Minh Hưng,Xã,MinhHung
25411,696,Đoàn Kết,Xã,DoanKet
25414,696,Đồng Nai,Xã,DongNai
25417,696,Đức Liễu,Xã,DucLieu
25420,696,Thống Nhất,Xã,ThongNhat
25423,696,Nghĩa Trung,Xã,NghiaTrung
25424,696,Nghĩa Bình,Xã,NghiaBinh
25426,696,Đăng Hà,Xã,DangHa
25429,696,Phước Sơn,Xã,PhuocSon
25432,697,Hưng Long,Phường,HungLong
25433,697,Thành Tâm,Phường,ThanhTam
25435,697,Minh Lập,Xã,MinhLap
25438,694,Tân Quan,Xã,TanQuan
25439,697,Quang Minh,Xã,QuangMinh
25441,697,Minh Hưng,Phường,MinhHung
25444,697,Minh Long,Phường,MinhLong
25447,697,Minh Thành,Phường,MinhThanh
25450,697,Nha Bích,Xã,NhaBich
25453,697,Minh Thắng,Xã,MinhThang
25456,703,1,Phường,1
25459,703,3,Phường,3
25462,703,4,Phường,4
25465,703,Hiệp Ninh,Phường,HiepNinh
25468,703,2,Phường,2
25471,703,Thạnh Tân,Xã,ThanhTan
25474,703,Tân Bình,Xã,TanBinh
25477,703,Bình Minh,Xã,BinhMinh
25480,703,Ninh Sơn,Phường,NinhSon
25483,703,Ninh Thạnh,Phường,NinhThanh
25486,705,Tân Biên,Thị trấn,TanBien
25489,705,Tân Lập,Xã,TanLap
25492,705,Thạnh Bắc,Xã,ThanhBac
25495,705,Tân Bình,Xã,TanBinh
25498,705,Thạnh Bình,Xã,ThanhBinh
25501,705,Thạnh Tây,Xã,ThanhTay
25504,705,Hòa Hiệp,Xã,HoaHiep
25507,705,Tân Phong,Xã,TanPhong
25510,705,Mỏ Công,Xã,MoCong
25513,705,Trà Vong,Xã,TraVong
25516,706,Tân Châu,Thị trấn,TanChau
25519,706,Tân Hà,Xã,TanHa
25522,706,Tân Đông,Xã,TanDong
25525,706,Tân Hội,Xã,TanHoi
25528,706,Tân Hòa,Xã,TanHoa
25531,706,Suối Ngô,Xã,SuoiNgo
25534,706,Suối Dây,Xã,SuoiDay
25537,706,Tân Hiệp,Xã,TanHiep
25540,706,Thạnh Đông,Xã,ThanhDong
25543,706,Tân Thành,Xã,TanThanh
25546,706,Tân Phú,Xã,TanPhu
25549,706,Tân Hưng,Xã,TanHung
25552,707,Dương Minh Châu,Thị trấn,DuongMinhChau
25555,707,Suối Đá,Xã,SuoiDa
25558,707,Phan,Xã,Phan
25561,707,Phước Ninh,Xã,PhuocNinh
25564,707,Phước Minh,Xã,PhuocMinh
25567,707,Bàu Năng,Xã,BauNang
25570,707,Chà Là,Xã,ChaLa
25573,707,Cầu Khởi,Xã,CauKhoi
25576,707,Bến Củi,Xã,BenCui
25579,707,Lộc Ninh,Xã,LocNinh
25582,707,Truông Mít,Xã,TruongMit
25585,708,Châu Thành,Thị trấn,ChauThanh
25588,708,Hảo Đước,Xã,HaoDuoc
25591,708,Phước Vinh,Xã,PhuocVinh
25594,708,Đồng Khởi,Xã,DongKhoi
25597,708,Thái Bình,Xã,ThaiBinh
25600,708,An Cơ,Xã,AnCo
25603,708,Biên Giới,Xã,BienGioi
25606,708,Hòa Thạnh,Xã,HoaThanh
25609,708,Trí Bình,Xã,TriBinh
25612,708,Hòa Hội,Xã,HoaHoi
25615,708,An Bình,Xã,AnBinh
25618,708,Thanh Điền,Xã,ThanhDien
25621,708,Thành Long,Xã,ThanhLong
25624,708,Ninh Điền,Xã,NinhDien
25627,708,Long Vĩnh,Xã,LongVinh
25630,709,Long Hoa,Phường,LongHoa
25633,709,Hiệp Tân,Phường,HiepTan
25636,709,Long Thành Bắc,Phường,LongThanhBac
25639,709,Trường Hòa,Xã,TruongHoa
25642,709,Trường Đông,Xã,TruongDong
25645,709,Long Thành Trung,Phường,LongThanhTrung
25648,709,Trường Tây,Xã,TruongTay
25651,709,Long Thành Nam,Xã,LongThanhNam
25654,710,Gò Dầu,Thị trấn,GoDau
25657,710,Thạnh Đức,Xã,ThanhDuc
25660,710,Cẩm Giang,Xã,CamGiang
25663,710,Hiệp Thạnh,Xã,HiepThanh
25666,710,Bàu Đồn,Xã,BauDon
25669,710,Phước Thạnh,Xã,PhuocThanh
25672,710,Phước Đông,Xã,PhuocDong
25675,710,Phước Trạch,Xã,PhuocTrach
25678,710,Thanh Phước,Xã,ThanhPhuoc
25681,711,Bến Cầu,Thị trấn,BenCau
25684,711,Long Chữ,Xã,LongChu
25687,711,Long Phước,Xã,LongPhuoc
25690,711,Long Giang,Xã,LongGiang
25693,711,Tiên Thuận,Xã,TienThuan
25696,711,Long Khánh,Xã,LongKhanh
25699,711,Lợi Thuận,Xã,LoiThuan
25702,711,Long Thuận,Xã,LongThuan
25705,711,An Thạnh,Xã,AnThanh
25708,712,Trảng Bàng,Phường,TrangBang
25711,712,Đôn Thuận,Xã,DonThuan
25714,712,Hưng Thuận,Xã,HungThuan
25717,712,Lộc Hưng,Phường,LocHung
25720,712,Gia Lộc,Phường,GiaLoc
25723,712,Gia Bình,Phường,GiaBinh
25729,712,Phước Bình,Xã,PhuocBinh
25732,712,An Tịnh,Phường,AnTinh
25735,712,An Hòa,Phường,AnHoa
25738,712,Phước Chỉ,Xã,PhuocChi
25741,718,Hiệp Thành,Phường,HiepThanh
25744,718,Phú Lợi,Phường,PhuLoi
25747,718,Phú Cường,Phường,PhuCuong
25750,718,Phú Hòa,Phường,PhuHoa
25753,718,Phú Thọ,Phường,PhuTho
25756,718,Chánh Nghĩa,Phường,ChanhNghia
25759,718,Định Hoà,Phường,DinhHoa
25760,718,Hoà Phú,Phường,HoaPhu
25762,718,Phú Mỹ,Phường,PhuMy
25763,718,Phú Tân,Phường,PhuTan
25765,718,Tân An,Phường,TanAn
25768,718,Hiệp An,Phường,HiepAn
25771,718,Tương Bình Hiệp,Phường,TuongBinhHiep
25774,718,Chánh Mỹ,Phường,ChanhMy
25777,720,Dầu Tiếng,Thị trấn,DauTieng
25780,720,Minh Hoà,Xã,MinhHoa
25783,720,Minh Thạnh,Xã,MinhThanh
25786,720,Minh Tân,Xã,MinhTan
25789,720,Định An,Xã,DinhAn
25792,720,Long Hoà,Xã,LongHoa
25795,720,Định Thành,Xã,DinhThanh
25798,720,Định Hiệp,Xã,DinhHiep
25801,720,An Lập,Xã,AnLap
25804,720,Long Tân,Xã,LongTan
25807,720,Thanh An,Xã,ThanhAn
25810,720,Thanh Tuyền,Xã,ThanhTuyen
25813,721,Mỹ Phước,Phường,MyPhuoc
25816,719,Trừ Văn Thố,Xã,TruVanTho
25819,719,Cây Trường II,Xã,CayTruongII
25822,719,Lai Uyên,Thị trấn,LaiUyen
25825,719,Tân Hưng,Xã,TanHung
25828,719,Long Nguyên,Xã,LongNguyen
25831,719,Hưng Hòa,Xã,HungHoa
25834,719,Lai Hưng,Xã,LaiHung
25837,721,Chánh Phú Hòa,Phường,ChanhPhuHoa
25840,721,An Điền,Phường,AnDien
25843,721,An Tây,Phường,AnTay
25846,721,Thới Hòa,Phường,ThoiHoa
25849,721,Hòa Lợi,Phường,HoaLoi
25852,721,Tân Định,Phường,TanDinh
25855,721,Phú An,Xã,PhuAn
25858,722,Phước Vĩnh,Thị trấn,PhuocVinh
25861,722,An Linh,Xã,AnLinh
25864,722,Phước Sang,Xã,PhuocSang
25865,722,An Thái,Xã,AnThai
25867,722,An Long,Xã,AnLong
25870,722,An Bình,Xã,AnBinh
25873,722,Tân Hiệp,Xã,TanHiep
25876,722,Tam Lập,Xã,TamLap
25879,722,Tân Long,Xã,TanLong
25882,722,Vĩnh Hoà,Xã,VinhHoa
25885,722,Phước Hoà,Xã,PhuocHoa
25888,723,Uyên Hưng,Phường,UyenHung
25891,723,Tân Phước Khánh,Phường,TanPhuocKhanh
25894,726,Tân Định,Xã,TanDinh
25897,726,Bình Mỹ,Xã,BinhMy
25900,726,Tân Bình,Thị trấn,TanBinh
25903,726,Tân Lập,Xã,TanLap
25906,726,Tân Thành,Thị trấn,TanThanh
25907,726,Đất Cuốc,Xã,DatCuoc
25908,726,Hiếu Liêm,Xã,HieuLiem
25909,726,Lạc An,Xã,LacAn
25912,723,Vĩnh Tân,Phường,VinhTan
25915,723,Hội Nghĩa,Phường,HoiNghia
25918,726,Tân Mỹ,Xã,TanMy
25920,723,Tân Hiệp,Phường,TanHiep
25921,723,Khánh Bình,Phường,KhanhBinh
25924,723,Phú Chánh,Phường,PhuChanh
25927,726,Thường Tân,Xã,ThuongTan
25930,723,Bạch Đằng,Xã,BachDang
25933,723,Tân Vĩnh Hiệp,Phường,TanVinhHiep
25936,723,Thạnh Phước,Phường,ThanhPhuoc
25937,723,Thạnh Hội,Xã,ThanhHoi
25939,723,Thái Hòa,Phường,ThaiHoa
25942,724,Dĩ An,Phường,DiAn
25945,724,Tân Bình,Phường,TanBinh
25948,724,Tân Đông Hiệp,Phường,TanDongHiep
25951,724,Bình An,Phường,BinhAn
25954,724,Bình Thắng,Phường,BinhThang
25957,724,Đông Hòa,Phường,DongHoa
25960,724,An Bình,Phường,AnBinh
25963,725,An Thạnh,Phường,AnThanh
25966,725,Lái Thiêu,Phường,LaiThieu
25969,725,Bình Chuẩn,Phường,BinhChuan
25972,725,Thuận Giao,Phường,ThuanGiao
25975,725,An Phú,Phường,AnPhu
25978,725,Hưng Định,Phường,HungDinh
25981,725,An Sơn,Xã,AnSon
25984,725,Bình Nhâm,Phường,BinhNham
25987,725,Bình Hòa,Phường,BinhHoa
25990,725,Vĩnh Phú,Phường,VinhPhu
25993,731,Trảng Dài,Phường,TrangDai
25996,731,Tân Phong,Phường,TanPhong
25999,731,Tân Biên,Phường,TanBien
26002,731,Hố Nai,Phường,HoNai
26005,731,Tân Hòa,Phường,TanHoa
26008,731,Tân Hiệp,Phường,TanHiep
26011,731,Bửu Long,Phường,BuuLong
26014,731,Tân Mai,Phường,TanMai
26017,731,Tam Hiệp,Phường,TamHiep
26020,731,Long Bình,Phường,LongBinh
26023,731,Quang Vinh,Phường,QuangVinh
26029,731,Thống Nhất,Phường,ThongNhat
26041,731,Trung Dũng,Phường,TrungDung
26047,731,Bình Đa,Phường,BinhDa
26050,731,An Bình,Phường,AnBinh
26053,731,Bửu Hòa,Phường,BuuHoa
26056,731,Long Bình Tân,Phường,LongBinhTan
26059,731,Tân Vạn,Phường,TanVan
26062,731,Tân Hạnh,Phường,TanHanh
26065,731,Hiệp Hòa,Phường,HiepHoa
26068,731,Hóa An,Phường,HoaAn
26077,732,Xuân Bình,Phường,XuanBinh
26080,732,Xuân An,Phường,XuanAn
26083,732,Xuân Hoà,Phường,XuanHoa
26086,732,Phú Bình,Phường,PhuBinh
26089,732,Bình Lộc,Xã,BinhLoc
26092,732,Bảo Quang,Xã,BaoQuang
26095,732,Suối Tre,Phường,SuoiTre
26098,732,Bảo Vinh,Phường,BaoVinh
26101,732,Xuân Lập,Phường,XuanLap
26104,732,Bàu Sen,Phường,BauSen
26107,732,Bàu Trâm,Xã,BauTram
26110,732,Xuân Tân,Phường,XuanTan
26113,732,Hàng Gòn,Xã,HangGon
26116,734,Tân Phú,Thị trấn,TanPhu
26119,734,Dak Lua,Xã,DakLua
26122,734,Nam Cát Tiên,Xã,NamCatTien
26125,734,Phú An,Xã,PhuAn
26131,734,Tà Lài,Xã,TaLai
26134,734,Phú Lập,Xã,PhuLap
26140,734,Phú Thịnh,Xã,PhuThinh
26143,734,Thanh Sơn,Xã,ThanhSon
26146,734,Phú Sơn,Xã,PhuSon
26149,734,Phú Xuân,Xã,PhuXuan
26152,734,Phú Lộc,Xã,PhuLoc
26155,734,Phú Lâm,Xã,PhuLam
26158,734,Phú Bình,Xã,PhuBinh
26161,734,Phú Thanh,Xã,PhuThanh
26164,734,Trà Cổ,Xã,TraCo
26167,734,Phú Điền,Xã,PhuDien
26170,735,Vĩnh An,Thị trấn,VinhAn
26173,735,Phú Lý,Xã,PhuLy
26176,735,Trị An,Xã,TriAn
26179,735,Tân An,Xã,TanAn
26182,735,Vĩnh Tân,Xã,VinhTan
26185,735,Bình Lợi,Xã,BinhLoi
26188,735,Thạnh Phú,Xã,ThanhPhu
26191,735,Thiện Tân,Xã,ThienTan
26194,735,Tân Bình,Xã,TanBinh
26200,735,Mã Đà,Xã,MaDa
26206,736,Định Quán,Thị trấn,DinhQuan
26209,736,Thanh Sơn,Xã,ThanhSon
26212,736,Phú Tân,Xã,PhuTan
26215,736,Phú Vinh,Xã,PhuVinh
26218,736,Phú Lợi,Xã,PhuLoi
26221,736,Phú Hòa,Xã,PhuHoa
26224,736,Ngọc Định,Xã,NgocDinh
26227,736,La Ngà,Xã,LaNga
26230,736,Gia Canh,Xã,GiaCanh
26233,736,Phú Ngọc,Xã,PhuNgoc
26236,736,Phú Cường,Xã,PhuCuong
26239,736,Túc Trưng,Xã,TucTrung
26242,736,Phú Túc,Xã,PhuTuc
26245,736,Suối Nho,Xã,SuoiNho
26248,737,Trảng Bom,Thị trấn,TrangBom
26251,737,Thanh Bình,Xã,ThanhBinh
26254,737,Cây Gáo,Xã,CayGao
26257,737,Bàu Hàm,Xã,BauHam
26260,737,Sông Thao,Xã,SongThao
26263,737,Sông Trầu,Xã,SongTrau
26266,737,Đông Hoà,Xã,DongHoa
26269,737,Bắc Sơn,Xã,BacSon
26272,737,Hố Nai 3,Xã,HoNai3
26275,737,Tây Hoà,Xã,TayHoa
26278,737,Bình Minh,Xã,BinhMinh
26281,737,Trung Hoà,Xã,TrungHoa
26284,737,Đồi 61,Xã,Doi61
26287,737,Hưng Thịnh,Xã,HungThinh
26290,737,Quảng Tiến,Xã,QuangTien
26293,737,Giang Điền,Xã,GiangDien
26296,737,An Viễn,Xã,AnVien
26299,738,Gia Tân 1,Xã,GiaTan1
26302,738,Gia Tân 2,Xã,GiaTan2
26305,738,Gia Tân 3,Xã,GiaTan3
26308,738,Gia Kiệm,Xã,GiaKiem
26311,738,Quang Trung,Xã,QuangTrung
26314,738,Bàu Hàm 2,Xã,BauHam2
26317,738,Hưng Lộc,Xã,HungLoc
26320,738,Lộ 25,Xã,Lo25
26323,738,Xuân Thiện,Xã,XuanThien
26326,738,Dầu Giây,Thị trấn,DauGiay
26329,739,Sông Nhạn,Xã,SongNhan
26332,739,Xuân Quế,Xã,XuanQue
26335,739,Nhân Nghĩa,Xã,NhanNghia
26338,739,Xuân Đường,Xã,XuanDuong
26341,739,Long Giao,Thị trấn,LongGiao
26344,739,Xuân Mỹ,Xã,XuanMy
26347,739,Thừa Đức,Xã,ThuaDuc
26350,739,Bảo Bình,Xã,BaoBinh
26353,739,Xuân Bảo,Xã,XuanBao
26356,739,Xuân Tây,Xã,XuanTay
26359,739,Xuân Đông,Xã,XuanDong
26362,739,Sông Ray,Xã,SongRay
26365,739,Lâm San,Xã,LamSan
26368,740,Long Thành,Thị trấn,LongThanh
26371,731,An Hòa,Phường,AnHoa
26374,731,Tam Phước,Phường,TamPhuoc
26377,731,Phước Tân,Phường,PhuocTan
26380,731,Long Hưng,Xã,LongHung
26383,740,An Phước,Xã,AnPhuoc
26386,740,Bình An,Xã,BinhAn
26389,740,Long Đức,Xã,LongDuc
26392,740,Lộc An,Xã,LocAn
26395,740,Bình Sơn,Xã,BinhSon
26398,740,Tam An,Xã,TamAn
26401,740,Cẩm Đường,Xã,CamDuong
26404,740,Long An,Xã,LongAn
26410,740,Bàu Cạn,Xã,BauCan
26413,740,Long Phước,Xã,LongPhuoc
26416,740,Phước Bình,Xã,PhuocBinh
26419,740,Tân Hiệp,Xã,TanHiep
26422,740,Phước Thái,Xã,PhuocThai
26425,741,Gia Ray,Thị trấn,GiaRay
26428,741,Xuân Bắc,Xã,XuanBac
26431,741,Suối Cao,Xã,SuoiCao
26434,741,Xuân Thành,Xã,XuanThanh
26437,741,Xuân Thọ,Xã,XuanTho
26440,741,Xuân Trường,Xã,XuanTruong
26443,741,Xuân Hòa,Xã,XuanHoa
26446,741,Xuân Hưng,Xã,XuanHung
26449,741,Xuân Tâm,Xã,XuanTam
26452,741,Suối Cát,Xã,SuoiCat
26455,741,Xuân Hiệp,Xã,XuanHiep
26458,741,Xuân Phú,Xã,XuanPhu
26461,741,Xuân Định,Xã,XuanDinh
26464,741,Bảo Hoà,Xã,BaoHoa
26467,741,Lang Minh,Xã,LangMinh
26470,742,Phước Thiền,Xã,PhuocThien
26473,742,Long Tân,Xã,LongTan
26476,742,Đại Phước,Xã,DaiPhuoc
26479,742,Hiệp Phước,Thị trấn,HiepPhuoc
26482,742,Phú Hữu,Xã,PhuHuu
26485,742,Phú Hội,Xã,PhuHoi
26488,742,Phú Thạnh,Xã,PhuThanh
26491,742,Phú Đông,Xã,PhuDong
26494,742,Long Thọ,Xã,LongTho
26497,742,Vĩnh Thanh,Xã,VinhThanh
26500,742,Phước Khánh,Xã,PhuocKhanh
26503,742,Phước An,Xã,PhuocAn
26506,747,1,Phường,1
26508,747,Thắng Tam,Phường,ThangTam
26509,747,2,Phường,2
26512,747,3,Phường,3
26515,747,4,Phường,4
26518,747,5,Phường,5
26521,747,Thắng Nhì,Phường,ThangNhi
26524,747,7,Phường,7
26526,747,Nguyễn An Ninh,Phường,NguyenAnNinh
26527,747,8,Phường,8
26530,747,9,Phường,9
26533,747,Thắng Nhất,Phường,ThangNhat
26535,747,Rạch Dừa,Phường,RachDua
26536,747,10,Phường,10
26539,747,11,Phường,11
26542,747,12,Phường,12
26545,747,Long Sơn,Xã,LongSon
26548,748,Phước Hưng,Phường,PhuocHung
26551,748,Phước Hiệp,Phường,PhuocHiep
26554,748,Phước Nguyên,Phường,PhuocNguyen
26557,748,Long Toàn,Phường,LongToan
26558,748,Long Tâm,Phường,LongTam
26560,748,Phước Trung,Phường,PhuocTrung
26563,748,Long Hương,Phường,LongHuong
26566,748,Kim Dinh,Phường,KimDinh
26567,748,Tân Hưng,Xã,TanHung
26569,748,Long Phước,Xã,LongPhuoc
26572,748,Hoà Long,Xã,HoaLong
26574,750,Bàu Chinh,Xã,BauChinh
26575,750,Ngãi Giao,Thị trấn,NgaiGiao
26578,750,Bình Ba,Xã,BinhBa
26581,750,Suối Nghệ,Xã,SuoiNghe
26584,750,Xuân Sơn,Xã,XuanSon
26587,750,Sơn Bình,Xã,SonBinh
26590,750,Bình Giã,Xã,BinhGia
26593,750,Bình Trung,Xã,BinhTrung
26596,750,Xà Bang,Xã,XaBang
26599,750,Cù Bị,Xã,CuBi
26602,750,Láng Lớn,Xã,LangLon
26605,750,Quảng Thành,Xã,QuangThanh
26608,750,Kim Long,Xã,KimLong
26611,750,Suối Rao,Xã,SuoiRao
26614,750,Đá Bạc,Xã,DaBac
26617,750,Nghĩa Thành,Xã,NghiaThanh
26620,751,Phước Bửu,Thị trấn,PhuocBuu
26623,751,Phước Thuận,Xã,PhuocThuan
26626,751,Phước Tân,Xã,PhuocTan
26629,751,Xuyên Mộc,Xã,XuyenMoc
26632,751,Bông Trang,Xã,BongTrang
26635,751,Tân Lâm,Xã,TanLam
26638,751,Bàu Lâm,Xã,BauLam
26641,751,Hòa Bình,Xã,HoaBinh
26644,751,Hòa Hưng,Xã,HoaHung
26647,751,Hòa Hiệp,Xã,HoaHiep
26650,751,Hòa Hội,Xã,HoaHoi
26653,751,Bưng Riềng,Xã,BungRieng
26656,751,Bình Châu,Xã,BinhChau
26659,752,Long Điền,Thị trấn,LongDien
26662,752,Long Hải,Thị trấn,LongHai
26665,752,An Ngãi,Xã,AnNgai
26668,752,Tam Phước,Xã,TamPhuoc
26671,752,An Nhứt,Xã,AnNhut
26674,752,Phước Tỉnh,Xã,PhuocTinh
26677,752,Phước Hưng,Xã,PhuocHung
26680,753,Đất Đỏ,Thị trấn,DatDo
26683,753,Phước Long Thọ,Xã,PhuocLongTho
26686,753,Phước Hội,Xã,PhuocHoi
26689,753,Long Mỹ,Xã,LongMy
26692,753,Phước Hải,Thị trấn,PhuocHai
26695,753,Long Tân,Xã,LongTan
26698,753,Láng Dài,Xã,LangDai
26701,753,Lộc An,Xã,LocAn
26704,754,Phú Mỹ,Phường,PhuMy
26707,754,Tân Hoà,Xã,TanHoa
26710,754,Tân Hải,Xã,TanHai
26713,754,Phước Hoà,Phường,PhuocHoa
26716,754,Tân Phước,Phường,TanPhuoc
26719,754,Mỹ Xuân,Phường,MyXuan
26722,754,Sông Xoài,Xã,SongXoai
26725,754,Hắc Dịch,Phường,HacDich
26728,754,Châu Pha,Xã,ChauPha
26731,754,Tóc Tiên,Xã,TocTien
26734,760,Tân Định,Phường,TanDinh
26737,760,Đa Kao,Phường,DaKao
26740,760,Bến Nghé,Phường,BenNghe
26743,760,Bến Thành,Phường,BenThanh
26746,760,Nguyễn Thái Bình,Phường,NguyenThaiBinh
26749,760,Phạm Ngũ Lão,Phường,PhamNguLao
26752,760,Cầu Ông Lãnh,Phường,CauOngLanh
26755,760,Cô Giang,Phường,CoGiang
26758,760,Nguyễn Cư Trinh,Phường,NguyenCuTrinh
26761,760,Cầu Kho,Phường,CauKho
26764,761,Thạnh Xuân,Phường,ThanhXuan
26767,761,Thạnh Lộc,Phường,ThanhLoc
26770,761,Hiệp Thành,Phường,HiepThanh
26773,761,Thới An,Phường,ThoiAn
26776,761,Tân Chánh Hiệp,Phường,TanChanhHiep
26779,761,An Phú Đông,Phường,AnPhuDong
26782,761,Tân Thới Hiệp,Phường,TanThoiHiep
26785,761,Trung Mỹ Tây,Phường,TrungMyTay
26787,761,Tân Hưng Thuận,Phường,TanHungThuan
26788,761,Đông Hưng Thuận,Phường,DongHungThuan
26791,761,Tân Thới Nhất,Phường,TanThoiNhat
26794,769,Linh Xuân,Phường,LinhXuan
26797,769,Bình Chiểu,Phường,BinhChieu
26800,769,Linh Trung,Phường,LinhTrung
26803,769,Tam Bình,Phường,TamBinh
26806,769,Tam Phú,Phường,TamPhu
26809,769,Hiệp Bình Phước,Phường,HiepBinhPhuoc
26812,769,Hiệp Bình Chánh,Phường,HiepBinhChanh
26815,769,Linh Chiểu,Phường,LinhChieu
26818,769,Linh Tây,Phường,LinhTay
26821,769,Linh Đông,Phường,LinhDong
26824,769,Bình Thọ,Phường,BinhTho
26827,769,Trường Thọ,Phường,TruongTho
26830,769,Long Bình,Phường,LongBinh
26833,769,Long Thạnh Mỹ,Phường,LongThanhMy
26836,769,Tân Phú,Phường,TanPhu
26839,769,Hiệp Phú,Phường,HiepPhu
26842,769,Tăng Nhơn Phú A,Phường,TangNhonPhuA
26845,769,Tăng Nhơn Phú B,Phường,TangNhonPhuB
26848,769,Phước Long B,Phường,PhuocLongB
26851,769,Phước Long A,Phường,PhuocLongA
26854,769,Trường Thạnh,Phường,TruongThanh
26857,769,Long Phước,Phường,LongPhuoc
26860,769,Long Trường,Phường,LongTruong
26863,769,Phước Bình,Phường,PhuocBinh
26866,769,Phú Hữu,Phường,PhuHuu
26869,764,15,Phường,15
26872,764,13,Phường,13
26875,764,17,Phường,17
26876,764,6,Phường,6
26878,764,16,Phường,16
26881,764,12,Phường,12
26882,764,14,Phường,14
26884,764,10,Phường,10
26887,764,05,Phường,05
26890,764,07,Phường,07
26893,764,04,Phường,04
26896,764,01,Phường,01
26897,764,9,Phường,9
26898,764,8,Phường,8
26899,764,11,Phường,11
26902,764,03,Phường,03
26905,765,13,Phường,13
26908,765,11,Phường,11
26911,765,27,Phường,27
26914,765,26,Phường,26
26917,765,12,Phường,12
26920,765,25,Phường,25
26923,765,05,Phường,05
26926,765,07,Phường,07
26929,765,24,Phường,24
26932,765,06,Phường,06
26935,765,14,Phường,14
26938,765,15,Phường,15
26941,765,02,Phường,02
26944,765,01,Phường,01
26947,765,03,Phường,03
26950,765,17,Phường,17
26953,765,21,Phường,21
26956,765,22,Phường,22
26959,765,19,Phường,19
26962,765,28,Phường,28
26965,766,02,Phường,02
26968,766,04,Phường,04
26971,766,12,Phường,12
26974,766,13,Phường,13
26977,766,01,Phường,01
26980,766,03,Phường,03
26983,766,11,Phường,11
26986,766,07,Phường,07
26989,766,05,Phường,05
26992,766,10,Phường,10
26995,766,06,Phường,06
26998,766,08,Phường,08
27001,766,09,Phường,09
27004,766,14,Phường,14
27007,766,15,Phường,15
27010,767,Tân Sơn Nhì,Phường,TanSonNhi
27013,767,Tây Thạnh,Phường,TayThanh
27016,767,Sơn Kỳ,Phường,SonKy
27019,767,Tân Quý,Phường,TanQuy
27022,767,Tân Thành,Phường,TanThanh
27025,767,Phú Thọ Hòa,Phường,PhuThoHoa
27028,767,Phú Thạnh,Phường,PhuThanh
27031,767,Phú Trung,Phường,PhuTrung
27034,767,Hòa Thạnh,Phường,HoaThanh
27037,767,Hiệp Tân,Phường,HiepTan
27040,767,Tân Thới Hòa,Phường,TanThoiHoa
27043,768,04,Phường,04
27046,768,05,Phường,05
27049,768,09,Phường,09
27052,768,07,Phường,07
27055,768,03,Phường,03
27058,768,01,Phường,01
27061,768,02,Phường,02
27064,768,08,Phường,08
27067,768,15,Phường,15
27070,768,10,Phường,10
27073,768,11,Phường,11
27076,768,17,Phường,17
27085,768,13,Phường,13
27088,769,Thảo Điền,Phường,ThaoDien
27091,769,An Phú,Phường,AnPhu
27094,769,An Khánh,Phường,AnKhanh
27097,769,Bình Trưng Đông,Phường,BinhTrungDong
27100,769,Bình Trưng Tây,Phường,BinhTrungTay
27109,769,Cát Lái,Phường,CatLai
27112,769,Thạnh Mỹ Lợi,Phường,ThanhMyLoi
27115,769,An Lợi Đông,Phường,AnLoiDong
27118,769,Thủ Thiêm,Phường,ThuThiem
27127,770,14,Phường,14
27130,770,12,Phường,12
27133,770,11,Phường,11
27136,770,13,Phường,13
27139,770,Võ Thị Sáu,Phường,VoThiSau
27142,770,09,Phường,09
27145,770,10,Phường,10
27148,770,04,Phường,04
27151,770,05,Phường,05
